"cancer_type","dataset","event","ENSEMBL","KM_median_HR","KM_median_p","KM_median_lower","KM_median_upper","KM_optimal_HR","KM_optimal_p","KM_optimal_lower","KM_optimal_upper"
"TGCT","GSE3218_96","OS","ENSG00000156508",1.79245327201737,0.131472829060189,0.830741945471125,3.86749308841471,2.1735648608229,0.0427989140190183,1.00653062690268,4.69373119697515
"TGCT","GSE3218_96","OS","ENSG00000133112",0.781365941091335,0.523033649095031,0.365793944822732,1.66906189273696,1.49758854306447,0.335509429084614,0.654696950943922,3.42566349374988
"TGCT","GSE3218_96","OS","ENSG00000229117",1.01638895083179,0.966415646784915,0.476885346757794,2.16623661514518,0.534537459809414,0.103919650373339,0.248215354171807,1.15113868315224
"TGCT","GSE3218_96","OS","ENSG00000198242",2.18122021905558,0.0504115981743505,0.979021932422636,4.85966808960414,3.15038135973415,0.00246260216279887,1.43919751563387,6.89613663444183
"TGCT","GSE3218_96","OS","ENSG00000197756",0.640179812701224,0.251483502191991,0.296833954263965,1.38067153943489,0.501190775264916,0.0683447476702448,0.235004902998967,1.06888064889332
"TGCT","GSE3218_96","OS","ENSG00000075624",0.868763207024236,0.716905628605673,0.405857948908171,1.85963959042676,0.539774713577398,0.11084744424164,0.249952617298561,1.16564789185442
"TGCT","GSE3218_96","OS","ENSG00000111640",1.60551396909487,0.223404654564116,0.743968213721983,3.46476510342152,2.24812809955213,0.0588154815693052,0.948429373705837,5.32889437222707
"TGCT","GSE3218_96","OS","ENSG00000140988",1.17341765405574,0.679787436035644,0.54866515291011,2.50956158514272,1.67103181083127,0.20393850761124,0.750232679788223,3.72197504592609
"TGCT","GSE3218_96","OS","ENSG00000089157",2.02123110986452,0.0721901087559316,0.923918955537986,4.42178956822603,2.5564383351288,0.0121182595543098,1.19522210423455,5.46791842132265
"TGCT","GSE3218_96","OS","ENSG00000231500",1.23144934501332,0.590691849643502,0.575878913004244,2.6333096334829,1.53740399705177,0.323800886922734,0.649956909871255,3.63656576959687
"TGCT","GSE3218_96","OS","ENSG00000227794",1.23144934501332,0.590691849643502,0.575878913004244,2.6333096334829,1.53740399705177,0.323800886922734,0.649956909871255,3.63656576959687
"TGCT","GSE3218_96","OS","ENSG00000226225",1.23144934501332,0.590691849643502,0.575878913004244,2.6333096334829,1.53740399705177,0.323800886922734,0.649956909871255,3.63656576959687
"TGCT","GSE3218_96","OS","ENSG00000223367",1.23144934501332,0.590691849643502,0.575878913004244,2.6333096334829,1.53740399705177,0.323800886922734,0.649956909871255,3.63656576959687
"TGCT","GSE3218_96","OS","ENSG00000235650",1.23144934501332,0.590691849643502,0.575878913004244,2.6333096334829,1.53740399705177,0.323800886922734,0.649956909871255,3.63656576959687
"TGCT","GSE3218_96","OS","ENSG00000096150",1.23144934501332,0.590691849643502,0.575878913004244,2.6333096334829,1.53740399705177,0.323800886922734,0.649956909871255,3.63656576959687
"TGCT","GSE3218_96","OS","ENSG00000142541",1.12037183337667,0.768130751705226,0.526051296672331,2.38614190852508,1.5734401928146,0.239415705934518,0.734739597359668,3.36951220440695
"TGCT","GSE3218_96","OS","ENSG00000124614",0.811362173038356,0.587131348638368,0.381005147055769,1.72782068936503,0.750858968275075,0.456119994105748,0.352512512582037,1.59934518667023
"TGCT","GSE3218_96","OS","ENSG00000145425",1.35533671807233,0.436746689030945,0.628045821681119,2.92484649358553,1.56126227602334,0.244654203728636,0.732611597881189,3.32719261008599
"TGCT","GSE3218_96","OS","ENSG00000086758",1.21697399251925,0.612025893222379,0.569106972440674,2.60236786788381,1.41092064032123,0.37769569507763,0.654193694202061,3.0429780521082
"TGCT","GSE3218_96","OS","ENSG00000100316",1.27949850607826,0.524543266142024,0.597774776176835,2.73868435454392,1.64264185362859,0.209199927535456,0.751111722123142,3.59237138739528
"TGCT","GSE3218_96","OS","ENSG00000137154",1.2035102766863,0.632602931051625,0.562545033509856,2.57479294955707,1.76629430238407,0.213353724097897,0.712339617153982,4.37964629160872
"TGCT","GSE3218_96","OS","ENSG00000150991",1.6424265978731,0.201401671601578,0.761261624412678,3.54354540264948,1.96134153191962,0.118795487464014,0.82803385699662,4.64577694779999
"TGCT","GSE3218_96","OS","ENSG00000144713",1.24587382002522,0.5700182028632,0.582616631589761,2.6641902947206,2.15387104860068,0.0420644448384874,1.00966751131582,4.5947407854635
