"cancer_type","dataset","event","ENSEMBL","KM_median_HR","KM_median_p","KM_median_lower","KM_median_upper","KM_optimal_HR","KM_optimal_p","KM_optimal_lower","KM_optimal_upper"
"TGCT","GSE10783_97","OS","ENSG00000198886",1.00861812286411,0.989177918544507,0.291885127536658,3.48531124677519,0.560209366836282,0.362944730381468,0.157983314280322,1.9865043097795
"TGCT","GSE10783_97","OS","ENSG00000075624",1.58812110672527,0.470137957753897,0.447617077566712,5.63456752663863,3.74826644591024,0.0284587051548424,1.05417106026676,13.3275346659406
"TGCT","GSE10783_97","OS","ENSG00000198755",0.420279872186598,0.195743734454563,0.108483182357817,1.62822630315707,0.365387978592525,0.129022595461938,0.0942594919847166,1.41639183586496
"TGCT","GSE10783_97","OS","ENSG00000138326",0.632523670053853,0.474333112594212,0.178387735177246,2.2427898015571,0.486493093813786,0.254500079624551,0.137143827491547,1.72574686486052
"TGCT","GSE10783_97","OS","ENSG00000111640",0.575429708277656,0.387193936594771,0.161863897133876,2.04566524735681,2.33488687590679,0.269281877970963,0.495648437808946,10.999120157387
"TGCT","GSE10783_97","OS","ENSG00000108298",0.998055495571582,0.997547683993267,0.288474422230359,3.45304365128495,0.31768019894764,0.126439438309281,0.0673120391540982,1.49929656078868
"TGCT","GSE10783_97","OS","ENSG00000184009",1.08888566719789,0.892968215259409,0.314850181210443,3.76582916887858,1.75513453819334,0.378192407091887,0.494096207405458,6.2346101852008
"TGCT","GSE10783_97","OS","ENSG00000131469",1.04598651094137,0.943351753321276,0.302621166388307,3.61537097397681,0.453750347211881,0.20035344723883,0.131178199664381,1.5695395890603
"TGCT","GSE10783_97","OS","ENSG00000172757",2.66038900762621,0.140887097968471,0.686604287673497,10.3082223617923,3.95422178728451,0.0220000556366921,1.11112738429607,14.0720768509736
"TGCT","GSE10783_97","OS","ENSG00000105193",1.63437041758139,0.442659064575245,0.460484963294597,5.80076848276213,1.99389103668003,0.308614896255368,0.514470366894773,7.72756162837673
"TGCT","GSE10783_97","OS","ENSG00000110700",0.538590926521025,0.330986256877701,0.151650273598915,1.9128233615851,0.467055260479208,0.228252956688183,0.131411663059768,1.65997911648137
"TGCT","GSE10783_97","OS","ENSG00000163682",0.556655617101806,0.357808026418693,0.156885125691666,1.97511060838226,0.359672141568129,0.099164286015217,0.101180292926559,1.27854986063444
"TGCT","GSE10783_97","OS","ENSG00000156482",1.65087498646056,0.432916467377738,0.465471534408019,5.85511254600621,1.89871940752899,0.312821606905287,0.535146122545975,6.73673084161705
"TGCT","GSE10783_97","OS","ENSG00000142534",4.44194994979579,0.0392457767932622,0.941508499586538,20.9567086915898,354387141.835143,0.0239051492941667,0,Inf
"TGCT","GSE10783_97","OS","ENSG00000280858",1.64636574888265,0.43541022679792,0.464287560343816,5.83802024996478,359392635.534294,0.0224903587843462,0,Inf
"TGCT","GSE10783_97","OS","ENSG00000148303",1.64636574888265,0.43541022679792,0.464287560343816,5.83802024996478,359392635.534294,0.0224903587843462,0,Inf
"TGCT","GSE10783_97","OS","ENSG00000109475",1.56963046702333,0.481431859957215,0.442666388375518,5.56568076480626,0.406358508019963,0.239248139012745,0.0861906284811155,1.91583748662873
"TGCT","GSE10783_97","OS","ENSG00000145425",0.932704956781517,0.912358136306006,0.269687296513749,3.22573049472673,0.616074559321955,0.449330854721574,0.17351221827628,2.18744170534087
"TGCT","GSE10783_97","OS","ENSG00000114391",2.43729724709529,0.182694957958354,0.629399879622205,9.43822530481577,3.27322492928655,0.0531993474434445,0.917555631793427,11.6766777582321
"TGCT","GSE10783_97","OS","ENSG00000137154",1.60542828621193,0.459548115237899,0.452570424143847,5.69502522628426,1.90544166384056,0.30110312351848,0.549788476101344,6.60382691184346
"TGCT","GSE10783_97","OS","ENSG00000108107",11.1677713470871,0.00405661680645471,1.41092705973833,88.3951555114057,1495465922.98673,0.00252405110140903,0,Inf
"TGCT","GSE10783_97","OS","ENSG00000182899",0.669388929515277,0.531437025118721,0.18882601980879,2.37298619867827,4.28917722068851,0.13205409796727,0.543108120925363,33.8736257508501
"TGCT","GSE10783_97","OS","ENSG00000145592",2.80867352522128,0.118524050850012,0.724866038311637,10.8829032598261,3.77594075894922,0.071328589178929,0.800195758422688,17.8178007881449
"TGCT","GSE10783_97","OS","ENSG00000083845",2.43729724709529,0.182694957958354,0.629399879622205,9.43822530481577,1529709478.3797,0.00228536386588174,0,Inf
"TGCT","GSE10783_97","OS","ENSG00000063177",11.1677713470871,0.00405661680645471,1.41092705973833,88.3951555114057,7.77192691710698,0.00237566185735013,1.63794544954665,36.87720370759
"TGCT","GSE10783_97","OS","ENSG00000104904",2.57258086226597,0.155898706738745,0.664319071489621,9.96233975047111,3.95804433610463,0.0317501794073953,1.02047510620554,15.3517855274507
"TGCT","GSE10783_97","OS","ENSG00000143947",0.995487485842266,0.994297407928879,0.288003406510457,3.44091532275877,0.616074559321956,0.449330854721574,0.17351221827628,2.18744170534087
"TGCT","GSE10783_97","OS","ENSG00000171863",2.80867352522128,0.118524050850012,0.724866038311637,10.8829032598261,2.80867352522128,0.118524050850012,0.724866038311637,10.8829032598261
