"cancer_type","dataset","event","ENSEMBL","KM_median_HR","KM_median_p","KM_median_lower","KM_median_upper","KM_optimal_HR","KM_optimal_p","KM_optimal_lower","KM_optimal_upper"
"TGCT","GSE10783_96","OS","ENSG00000123268",0.335513292007818,0.0972603082632046,0.0865402364687256,1.30077260829538,0.250393645488745,0.0307380113819858,0.0644730480916691,0.972452513986925
"TGCT","GSE10783_96","OS","ENSG00000018280",1.64636574888265,0.43541022679792,0.464287560343816,5.83802024996478,1.87169798608008,0.356187893556255,0.483568821251275,7.24458070317947
"TGCT","GSE10783_96","OS","ENSG00000139574",1.70085697272036,0.405564452059968,0.479426068831697,6.03412002334612,4.00583046636373,0.0581423491869064,0.848416636512239,18.9136764116439
"TGCT","GSE10783_96","OS","ENSG00000198855",0.661322110020784,0.518936681468142,0.186551931696867,2.34437097072249,0.431931995008911,0.274420139917948,0.0916801081895277,2.03495885854211
"TGCT","GSE10783_96","OS","ENSG00000183527",0.927666571387587,0.905559804808429,0.268272503022056,3.20780273034262,1.85749410648645,0.320329992154394,0.537118676169646,6.42369090614553
"TGCT","GSE10783_96","OS","ENSG00000020633",0.196960881460166,0.0226460241619143,0.0416748236354873,0.930863899146331,6.35863670608324e-10,0.00205085845181315,0,Inf
"TGCT","GSE10783_96","OS","ENSG00000125520",5.03861464591801,0.0231734844079469,1.06785079088319,23.774517719898,1529709478.3797,0.00228536386588174,0,Inf
"TGCT","GSE10783_96","OS","ENSG00000106952",0.603952727230425,0.43035932466198,0.170196922467547,2.14315800450868,0.181135762958567,0.068422644019247,0.0229061707162278,1.43237230827664
"TGCT","GSE10783_96","OS","ENSG00000171316",12.6683186311435,0.00202770516909293,1.59783257827027,100.439995480573,13.5923183517406,3.08725450139823e-05,2.82835181286515,65.3211235372832
"TGCT","GSE10783_96","OS","ENSG00000170956",2.67471532954867,0.138103766249174,0.691142185714397,10.3511292495159,3.07834555221055,0.0863790306355404,0.795202384604638,11.9167290268199
"TGCT","GSE10783_96","OS","ENSG00000145016",0.69855207268623,0.576705963673438,0.196891762051851,2.47839215398824,0.19823489327365,0.0880740841306362,0.0250686625793566,1.56757755970498
"TGCT","GSE10783_96","OS","ENSG00000181830",4.70314720600708,0.0311768766699314,0.996602682726505,22.1949970883656,1345717043.64903,0.0044633377553137,0,Inf
"TGCT","GSE10783_96","OS","ENSG00000135763",2.69498015849434,0.135336628501379,0.695477740288576,10.4430632843325,3.51189568601597,0.0525162813210239,0.90657888356291,13.6043443467231
"TGCT","GSE10783_96","OS","ENSG00000158092",1.46675065666485,0.550574463015196,0.413782782561203,5.19924361161293,1.86363529952771,0.423748520258826,0.395554023666434,8.78043534345279
"TGCT","GSE10783_96","OS","ENSG00000121060",0.649343044706576,0.500452345806369,0.18312310701901,2.30252968384288,0.571764837474967,0.412158174801518,0.147719082275368,2.21308597601061
"TGCT","GSE10783_96","OS","ENSG00000143801",0.683979899207119,0.554410565416,0.192696362680068,2.42780141779901,0.595140994150361,0.417023322842026,0.167599002642115,2.11333478919687
"TGCT","GSE10783_96","OS","ENSG00000288674",0.683979899207119,0.554410565416,0.192696362680068,2.42780141779901,0.595140994150361,0.417023322842026,0.167599002642115,2.11333478919687
"TGCT","GSE10783_96","OS","ENSG00000213903",0.428531008413519,0.206234320134977,0.110707924028472,1.65876857310303,0.445196626425899,0.198405775100144,0.12541510825286,1.5803521516833
"TGCT","GSE10783_96","OS","ENSG00000285456",0.428531008413519,0.206234320134977,0.110707924028472,1.65876857310303,0.445196626425899,0.198405775100144,0.12541510825286,1.5803521516833
"TGCT","GSE10783_96","OS","ENSG00000140678",0.619208435637597,0.454156480359908,0.174411148547356,2.1983634071457,0.136971960187468,0.0274830085819771,0.0173004119076735,1.08444342121565
"TGCT","GSE10783_96","OS","ENSG00000157184",1.5110026560907,0.519823154861222,0.426080724850066,5.35844241139178,2.26843679245306,0.222712587559913,0.585997575637191,8.78127435213254
"TGCT","GSE10783_96","OS","ENSG00000156345",2.93444974281559,0.102508664329906,0.757084533270677,11.3738887993263,3.84344237321275,0.036101022974407,0.991315137073241,14.901466469906
"TGCT","GSE10783_96","OS","ENSG00000164081",0.965096539578893,0.955208659680565,0.279341765333177,3.33430745522869,2.32279205368668,0.170689840349318,0.671227029195322,8.03805968770062
"TGCT","GSE10783_96","OS","ENSG00000183665",1.12299028858317,0.854528268276064,0.324751408907746,3.8833001294549,0.388358925306881,0.214839799860855,0.0823775247018132,1.83087141075745
"TGCT","GSE10783_96","OS","ENSG00000141068",0.708728731496526,0.592058118217178,0.199935664274853,2.51229022431017,0.342685949748169,0.155810946904193,0.0727102075929673,1.61509180130801
"TGCT","GSE10783_96","OS","ENSG00000106236",0.185808345831722,0.0173859005333151,0.03931016181778,0.878265053722198,0.0813222982562942,6.95694065631263e-05,0.0170469448533135,0.387947297923018
"TGCT","GSE10783_96","OS","ENSG00000167183",0.688401226920646,0.560868747692436,0.1941593697873,2.44075910292149,0.507363651050674,0.38217226784955,0.107581313062716,2.39277498181683
"TGCT","GSE10783_96","OS","ENSG00000285241",0.942201545552928,0.925044502990721,0.27252847018135,3.25743490891646,1.36378908453164,0.629768864395407,0.384322918992068,4.83947372164408
